2025;50;Vasárnap;2025.12.14.;0;0 Ft;0;0;21;535 985 Ft;1359;8 280 Ft;22570;3 035 Ft;8;13;14;20;31;40
2025;50;Csütörtök;2025.12.11.;0;0 Ft;0;0;39;208 295 Ft;1731;4 695 Ft;22168;2 230 Ft;3;7;14;18;30;33
2025;49;Vasárnap;2025.12.07.;0;0 Ft;0;0;13;850 420 Ft;991;11 155 Ft;20487;3 285 Ft;23;25;29;32;41;42
2025;49;Csütörtök;2025.12.04.;0;0 Ft;0;0;18;434 475 Ft;897;8 720 Ft;15302;3 110 Ft;1;7;15;27;29;35
2025;48;Vasárnap;2025.11.30.;0;0 Ft;0;0;40;263 470 Ft;1975;5 335 Ft;28550;2 245 Ft;7;9;11;21;28;34
2025;48;Csütörtök;2025.11.27.;0;0 Ft;0;0;15;498 725 Ft;1101;6 795 Ft;18079;2 515 Ft;7;13;17;22;41;42
2025;47;Vasárnap;2025.11.23.;0;0 Ft;0;0;30;345 235 Ft;1720;6 020 Ft;25989;2 425 Ft;2;7;21;27;29;45
2025;47;Csütörtök;2025.11.20.;0;0 Ft;0;0;17;434 095 Ft;747;9 880 Ft;13899;3 230 Ft;15;17;24;26;34;39
2025;46;Vasárnap;2025.11.16.;0;0 Ft;0;0;39;280 105 Ft;1577;6 925 Ft;23473;2 830 Ft;4;8;10;12;28;36
2025;46;Csütörtök;2025.11.13.;0;0 Ft;0;0;18;409 320 Ft;982;7 505 Ft;15851;2 830 Ft;1;4;7;22;24;38
2025;45;Vasárnap;2025.11.09.;0;0 Ft;0;0;31;315 940 Ft;1352;7 245 Ft;21046;2 830 Ft;11;15;19;23;29;39
2025;45;Csütörtök;2025.11.06.;1;58 076 180 Ft;0;0;29;233 315 Ft;1088;6 220 Ft;16352;2 515 Ft;4;7;25;27;38;42
2025;44;Vasárnap;2025.11.02.;1;139 485 225 Ft;0;0;41;227 010 Ft;1375;6 770 Ft;19696;2 875 Ft;6;8;18;28;36;42
2025;44;Csütörtök;2025.10.30.;0;0 Ft;0;0;6;1 157 200 Ft;627;11 075 Ft;12791;3 300 Ft;19;21;22;25;26;45
2025;43;Vasárnap;2025.10.26.;1;911 803 505 Ft;0;0;16;688 990 Ft;1137;9 695 Ft;21171;3 170 Ft;2;8;27;34;41;43
2025;43;Csütörtök;2025.10.23.;0;0 Ft;0;0;34;235 645 Ft;1387;5 775 Ft;20450;2 385 Ft;6;17;19;25;30;33
2025;42;Vasárnap;2025.10.19.;0;0 Ft;0;0;30;381 500 Ft;1460;7 840 Ft;22679;3 070 Ft;8;12;25;29;30;41
2025;42;Csütörtök;2025.10.16.;0;0 Ft;0;0;19;423 810 Ft;1112;7 240 Ft;15867;3 085 Ft;6;12;33;35;37;40
2025;41;Vasárnap;2025.10.12.;0;0 Ft;0;0;29;395 910 Ft;1271;9 035 Ft;24839;2 810 Ft;6;7;8;23;24;32
2025;41;Csütörtök;2025.10.09.;0;0 Ft;0;0;13;620 025 Ft;791;10 190 Ft;15629;3 135 Ft;6;10;11;38;39;44
2025;40;Vasárnap;2025.10.05.;0;0 Ft;0;0;61;178 830 Ft;2204;4 950 Ft;30381;2 185 Ft;4;7;19;24;30;33
2025;40;Csütörtök;2025.10.02.;0;0 Ft;0;0;14;538 840 Ft;800;9 430 Ft;14564;3 150 Ft;6;14;15;23;25;41
2025;39;Vasárnap;2025.09.28.;0;0 Ft;0;0;26;420 145 Ft;1321;8 270 Ft;22017;3 020 Ft;10;11;20;22;39;45
2025;39;Csütörtök;2025.09.25.;0;0 Ft;0;0;28;284 715 Ft;1166;6 835 Ft;17864;2 715 Ft;4;19;21;37;41;43
2025;38;Vasárnap;2025.09.21.;0;0 Ft;0;0;15;720 450 Ft;887;12 185 Ft;16681;3 940 Ft;14;15;18;36;38;41
2025;38;Csütörtök;2025.09.18.;1;625 486 670 Ft;0;0;14;654 405 Ft;933;9 820 Ft;17041;3 270 Ft;6;25;37;38;41;42
2025;37;Vasárnap;2025.09.14.;0;0 Ft;0;0;20;577 145 Ft;1153;10 010 Ft;20893;3 360 Ft;1;11;15;18;22;34
2025;37;Csütörtök;2025.09.11.;0;0 Ft;0;0;14;557 230 Ft;551;14 160 Ft;12104;3 920 Ft;19;20;29;34;35;42
2025;36;Vasárnap;2025.09.07.;0;0 Ft;0;0;70;149 405 Ft;2317;4 515 Ft;28605;2 225 Ft;4;9;13;23;25;30
2025;36;Csütörtök;2025.09.04.;0;0 Ft;0;0;44;178 855 Ft;1512;5 205 Ft;20362;2 350 Ft;7;10;21;29;33;42
2025;35;Vasárnap;2025.08.31.;0;0 Ft;0;0;40;319 515 Ft;1910;6 690 Ft;30539;2 545 Ft;4;21;25;33;39;41
2025;34;Vasárnap;2025.08.24.;0;0 Ft;0;0;76;174 445 Ft;2435;5 445 Ft;32985;2 445 Ft;9;13;24;26;30;42
2025;33;Vasárnap;2025.08.17.;1;1 399 223 625 Ft;0;0;42;398 660 Ft;2007;8 345 Ft;33254;3 065 Ft;5;15;29;33;37;44
2025;32;Vasárnap;2025.08.10.;0;0 Ft;0;0;86;194 370 Ft;2846;5 875 Ft;40099;2 535 Ft;4;9;25;30;41;45
2025;31;Vasárnap;2025.08.03.;0;0 Ft;0;0;38;430 795 Ft;1824;8 975 Ft;32443;3 070 Ft;1;10;14;17;19;40
2025;30;Vasárnap;2025.07.27.;0;0 Ft;0;0;84;179 225 Ft;2647;5 690 Ft;36012;2 545 Ft;9;11;22;33;42;44
2025;29;Vasárnap;2025.07.20.;0;0 Ft;0;0;25;591 625 Ft;1470;10 060 Ft;26928;3 340 Ft;1;18;25;28;31;43
2025;28;Vasárnap;2025.07.13.;0;0 Ft;0;0;43;341 110 Ft;2309;6 350 Ft;32695;2 730 Ft;1;7;17;32;36;45
2025;27;Vasárnap;2025.07.06.;0;0 Ft;0;0;25;558 155 Ft;1858;7 510 Ft;31593;2 685 Ft;3;8;19;33;34;39
2025;26;Vasárnap;2025.06.29.;0;0 Ft;0;0;32;425 895 Ft;1623;8 395 Ft;27203;3 050 Ft;4;16;18;30;43;44
2025;25;Vasárnap;2025.06.22.;0;0 Ft;0;0;65;216 610 Ft;2577;5 465 Ft;34963;2 450 Ft;3;13;17;29;40;44
2025;24;Vasárnap;2025.06.15.;0;0 Ft;0;0;68;208 770 Ft;2498;5 685 Ft;35214;2 450 Ft;3;6;10;23;37;41
2025;23;Vasárnap;2025.06.08.;0;0 Ft;0;0;54;237 300 Ft;2060;6 220 Ft;28808;2 705 Ft;9;24;27;38;39;42
2025;22;Vasárnap;2025.06.01.;1;110 302 525 Ft;0;0;39;329 505 Ft;1755;7 320 Ft;29254;2 670 Ft;10;12;21;24;28;30
2025;21;Vasárnap;2025.05.25.;2;56 098 145 Ft;0;0;100;130 715 Ft;2991;4 370 Ft;35585;2 235 Ft;3;13;21;29;38;45
2025;20;Vasárnap;2025.05.18.;1;1 249 949 560 Ft;0;0;44;361 320 Ft;2536;6 270 Ft;38995;2 480 Ft;1;7;9;12;26;44
2025;19;Vasárnap;2025.05.11.;0;0 Ft;0;0;37;417 745 Ft;1936;7 985 Ft;33303;2 825 Ft;4;11;16;17;39;43
2025;18;Vasárnap;2025.05.04.;0;0 Ft;0;0;36;390 970 Ft;1845;7 630 Ft;30125;2 840 Ft;7;21;22;25;35;37
2025;17;Vasárnap;2025.04.27.;0;0 Ft;0;0;38;373 695 Ft;1337;10 620 Ft;24058;3 590 Ft;8;22;34;39;42;44
2025;16;Vasárnap;2025.04.20.;0;0 Ft;0;0;47;305 030 Ft;2004;7 155 Ft;32614;2 675 Ft;3;5;8;15;31;42
2025;15;Vasárnap;2025.04.13.;0;0 Ft;0;0;22;680 430 Ft;1792;8 355 Ft;31962;2 850 Ft;17;21;22;32;33;35
2025;14;Vasárnap;2025.04.06.;0;0 Ft;0;0;24;599 500 Ft;1337;10 760 Ft;24215;3 615 Ft;14;16;23;34;36;40
2025;13;Vasárnap;2025.03.30.;0;0 Ft;0;0;22;635 395 Ft;1563;8 945 Ft;27712;3 070 Ft;5;11;39;41;44;45
2025;12;Vasárnap;2025.03.23.;0;0 Ft;0;0;27;520 255 Ft;1239;11 335 Ft;23870;3 580 Ft;1;14;15;23;25;28
2025;11;Vasárnap;2025.03.16.;0;0 Ft;0;0;31;460 505 Ft;2105;6 780 Ft;33155;2 620 Ft;4;9;13;16;41;43
2025;10;Vasárnap;2025.03.09.;1;127 201 640 Ft;0;0;25;592 785 Ft;1475;10 045 Ft;27352;3 295 Ft;25;27;32;34;43;45
2025;9;Vasárnap;2025.03.02.;1;649 184 125 Ft;0;0;33;471 715 Ft;1804;8 630 Ft;31846;2 975 Ft;4;5;12;15;28;41
2025;8;Vasárnap;2025.02.23.;0;0 Ft;0;0;33;465 615 Ft;1874;8 200 Ft;30963;3 020 Ft;3;16;20;21;37;43
2025;7;Vasárnap;2025.02.16.;0;0 Ft;0;0;22;699 780 Ft;1686;9 130 Ft;31965;2 930 Ft;25;27;33;34;37;41
2025;6;Vasárnap;2025.02.09.;0;0 Ft;0;0;27;569 735 Ft;1557;9 880 Ft;28001;3 340 Ft;3;4;15;30;40;41
2025;5;Vasárnap;2025.02.02.;0;0 Ft;0;0;32;435 100 Ft;1722;8 085 Ft;29158;2 905 Ft;6;10;23;29;43;45
2025;4;Vasárnap;2025.01.26.;1;119 034 585 Ft;0;0;64;216 690 Ft;2552;5 435 Ft;34830;2 420 Ft;3;10;24;33;39;44
2025;3;Vasárnap;2025.01.19.;1;759 073 485 Ft;0;0;50;310 405 Ft;2187;7 095 Ft;32869;2 870 Ft;2;6;8;20;22;30
2025;2;Vasárnap;2025.01.12.;0;0 Ft;0;0;32;468 220 Ft;1580;9 485 Ft;28073;3 245 Ft;5;10;12;14;15;42
2025;1;Vasárnap;2025.01.05.;0;0 Ft;0;0;39;370 170 Ft;1713;8 430 Ft;29358;2 990 Ft;3;23;26;28;39;40
2024;52;Vasárnap;2024.12.29.;0;0 Ft;0;0;55;250 250 Ft;2131;6 460 Ft;32100;2 610 Ft;13;15;21;25;27;39
2024;51;Vasárnap;2024.12.22.;0;0 Ft;0;0;21;689 585 Ft;1429;10 135 Ft;26135;3 370 Ft;10;18;20;29;36;45
2024;50;Vasárnap;2024.12.15.;0;0 Ft;0;0;31;491 965 Ft;1645;9 270 Ft;28567;3 250 Ft;14;18;21;26;29;40
2024;49;Vasárnap;2024.12.08.;1;242 483 825 Ft;0;0;30;484 715 Ft;1507;9 650 Ft;27176;3 255 Ft;16;21;28;37;42;44
2024;48;Vasárnap;2024.12.01.;0;0 Ft;0;0;20;685 455 Ft;1439;9 525 Ft;24629;3 385 Ft;1;2;12;28;39;44
2024;47;Vasárnap;2024.11.24.;1;1 930 310 600 Ft;0;0;41;445 275 Ft;1842;9 910 Ft;34179;3 130 Ft;2;9;10;27;35;37
2024;46;Vasárnap;2024.11.17.;0;0 Ft;0;0;57;331 450 Ft;2108;8 960 Ft;34619;3 195 Ft;1;8;10;16;20;29
2024;45;Vasárnap;2024.11.10.;0;0 Ft;0;0;34;522 905 Ft;2032;8 750 Ft;35809;3 055 Ft;9;25;28;35;43;45
2024;44;Vasárnap;2024.11.03.;0;0 Ft;0;0;22;785 030 Ft;1555;11 105 Ft;30649;3 380 Ft;20;31;32;37;40;41
2024;43;Vasárnap;2024.10.27.;0;0 Ft;0;0;43;416 005 Ft;2435;7 345 Ft;38928;2 685 Ft;7;9;30;40;44;45
2024;42;Vasárnap;2024.10.20.;0;0 Ft;0;0;41;463 575 Ft;2273;8 360 Ft;39295;2 830 Ft;1;7;8;16;27;33
2024;41;Vasárnap;2024.10.13.;0;0 Ft;0;0;26;631 740 Ft;1776;9 250 Ft;32524;3 155 Ft;7;12;26;37;38;39
2024;40;Vasárnap;2024.10.06.;0;0 Ft;0;0;53;300 890 Ft;2327;6 855 Ft;32547;2 980 Ft;6;8;16;26;32;36
2024;39;Vasárnap;2024.09.29.;0;0 Ft;0;0;47;332 570 Ft;1980;7 895 Ft;33188;2 865 Ft;4;10;12;23;30;43
2024;38;Vasárnap;2024.09.22.;0;0 Ft;0;0;27;556 480 Ft;1432;10 490 Ft;27264;3 350 Ft;12;16;18;37;39;40
2024;37;Vasárnap;2024.09.15.;0;0 Ft;0;0;30;550 340 Ft;1857;8 890 Ft;34400;2 920 Ft;10;11;18;30;31;45
2024;36;Vasárnap;2024.09.08.;0;0 Ft;0;0;63;237 955 Ft;1964;7 635 Ft;31003;2 940 Ft;10;18;28;32;34;44
2024;35;Vasárnap;2024.09.01.;0;0 Ft;0;0;34;406 385 Ft;1445;9 560 Ft;25685;3 270 Ft;5;15;24;25;29;44
2024;34;Vasárnap;2024.08.25.;0;0 Ft;0;0;50;268 090 Ft;2186;6 130 Ft;30772;2 650 Ft;4;10;16;25;32;37
2024;33;Vasárnap;2024.08.18.;0;0 Ft;0;0;15;893 070 Ft;1300;10 305 Ft;24672;3 305 Ft;7;25;30;31;36;40
2024;32;Vasárnap;2024.08.11.;1;601 843 905 Ft;0;0;58;259 930 Ft;2632;5 730 Ft;36057;2 545 Ft;6;10;14;18;27;32
2024;31;Vasárnap;2024.08.04.;0;0 Ft;0;0;30;462 905 Ft;1626;8 540 Ft;26053;3 245 Ft;14;20;25;34;40;44
2024;30;Vasárnap;2024.07.28.;0;0 Ft;0;0;41;333 595 Ft;2022;6 765 Ft;29833;2 790 Ft;2;8;11;14;24;38
2024;29;Vasárnap;2024.07.21.;0;0 Ft;0;0;25;564 795 Ft;1457;9 690 Ft;26099;3 290 Ft;17;23;29;31;35;38
2024;28;Vasárnap;2024.07.14.;0;0 Ft;0;0;29;460 600 Ft;1431;9 335 Ft;24705;3 290 Ft;10;18;23;35;36;42
2024;27;Vasárnap;2024.07.07.;1;601 415 630 Ft;0;0;46;312 790 Ft;3125;4 605 Ft;32516;2 690 Ft;4;8;11;23;30;42
2024;26;Vasárnap;2024.06.30.;0;0 Ft;0;0;23;597 065 Ft;1606;8 550 Ft;28156;2 965 Ft;7;8;21;35;39;41
2024;25;Vasárnap;2024.06.23.;0;0 Ft;0;0;25;554 685 Ft;1481;9 365 Ft;27677;3 050 Ft;4;5;13;32;40;42
2024;24;Vasárnap;2024.06.16.;0;0 Ft;0;0;64;223 005 Ft;2584;5 525 Ft;35497;2 445 Ft;6;13;18;21;31;42
2024;23;Vasárnap;2024.06.09.;0;0 Ft;0;0;42;328 755 Ft;2047;6 745 Ft;31525;2 665 Ft;18;21;23;32;40;45
2024;22;Vasárnap;2024.06.02.;1;1 944 759 035 Ft;0;0;70;222 230 Ft;2372;6 560 Ft;34929;2 740 Ft;6;18;24;33;39;43
2024;21;Vasárnap;2024.05.26.;0;0 Ft;0;0;66;240 300 Ft;2699;5 875 Ft;39802;2 390 Ft;4;6;9;16;18;30
2024;20;Vasárnap;2024.05.19.;0;0 Ft;0;0;40;410 690 Ft;1879;8 745 Ft;30215;3 180 Ft;6;8;24;34;42;43
2024;19;Vasárnap;2024.05.12.;0;0 Ft;0;0;72;229 050 Ft;2413;6 835 Ft;36259;2 845 Ft;5;11;25;31;38;43
2024;18;Vasárnap;2024.05.05.;0;0 Ft;0;0;42;374 260 Ft;1539;10 215 Ft;26472;3 610 Ft;8;22;24;36;38;40
2024;17;Vasárnap;2024.04.28.;0;0 Ft;0;0;38;404 725 Ft;1801;8 540 Ft;29225;3 200 Ft;8;12;15;20;21;28
2024;16;Vasárnap;2024.04.21.;0;0 Ft;0;0;64;242 420 Ft;2548;6 090 Ft;37226;2 535 Ft;7;15;19;26;31;45
2024;15;Vasárnap;2024.04.14.;0;0 Ft;0;0;43;360 065 Ft;1640;9 440 Ft;29898;3 150 Ft;15;21;26;29;31;33
2024;14;Vasárnap;2024.04.07.;0;0 Ft;0;0;31;477 145 Ft;1517;9 750 Ft;24599;3 660 Ft;10;15;28;30;36;39
2024;13;Vasárnap;2024.03.31.;0;0 Ft;0;0;46;314 770 Ft;2463;5 880 Ft;33914;2 595 Ft;3;9;27;29;38;42
2024;12;Vasárnap;2024.03.24.;0;0 Ft;0;0;52;289 250 Ft;1910;7 875 Ft;31512;2 905 Ft;4;7;23;29;36;44
2024;11;Vasárnap;2024.03.17.;0;0 Ft;0;0;21;725 285 Ft;1230;12 385 Ft;24403;3 795 Ft;15;16;20;35;38;42
2024;10;Vasárnap;2024.03.10.;0;0 Ft;0;0;28;552 170 Ft;1548;9 990 Ft;28151;3 340 Ft;6;8;10;16;29;36
2024;9;Vasárnap;2024.03.03.;0;0 Ft;0;0;19;807 260 Ft;1241;12 360 Ft;26449;3 530 Ft;6;7;29;37;40;43
2024;8;Vasárnap;2024.02.25.;0;0 Ft;0;0;44;381 545 Ft;1907;8 805 Ft;32441;3 150 Ft;1;4;12;20;27;28
2024;7;Vasárnap;2024.02.18.;2;984 179 605 Ft;0;0;71;304 500 Ft;3074;7 035 Ft;45311;2 790 Ft;2;14;17;25;28;32
2024;6;Vasárnap;2024.02.11.;0;0 Ft;0;0;45;455 500 Ft;2043;10 035 Ft;35145;3 410 Ft;1;12;16;23;29;40
2024;5;Vasárnap;2024.02.04.;0;0 Ft;0;0;43;435 010 Ft;2196;8 520 Ft;38968;3 000 Ft;9;21;22;23;35;44
2024;4;Vasárnap;2024.01.28.;0;0 Ft;0;0;67;265 655 Ft;2829;6 290 Ft;41353;2 690 Ft;3;7;15;22;27;36
2024;3;Vasárnap;2024.01.21.;0;0 Ft;0;0;33;527 850 Ft;2006;8 685 Ft;35349;3 000 Ft;4;12;26;32;33;34
2024;2;Vasárnap;2024.01.14.;0;0 Ft;0;0;45;379 940 Ft;2310;7 400 Ft;37709;2 760 Ft;6;12;13;16;21;28
2024;1;Vasárnap;2024.01.07.;0;0 Ft;0;0;47;329 650 Ft;2446;6 335 Ft;36605;2 575 Ft;4;13;16;23;28;41
2023;52;Vasárnap;2023.12.31.;0;0 Ft;0;0;34;480 540 Ft;1878;8 700 Ft;31678;2 855 Ft;14;17;21;30;37;39
2023;51;Szombat;2023.12.23.;0;0 Ft;0;0;30;475 405 Ft;1963;7 265 Ft;31780;2 485 Ft;8;12;17;19;28;42
2023;50;Vasárnap;2023.12.17.;0;0 Ft;0;0;46;316 465 Ft;1811;8 040 Ft;31352;2 570 Ft;8;14;17;19;21;43
2023;49;Vasárnap;2023.12.10.;0;0 Ft;0;0;40;353 725 Ft;1518;9 320 Ft;28147;2 785 Ft;1;13;19;20;23;30
2023;48;Vasárnap;2023.12.03.;0;0 Ft;0;0;51;259 595 Ft;2031;6 520 Ft;31453;2 330 Ft;2;14;23;27;33;45
2023;47;Vasárnap;2023.11.26.;0;0 Ft;0;0;41;322 650 Ft;1675;7 900 Ft;28381;2 580 Ft;4;7;22;33;34;41
2023;46;Vasárnap;2023.11.19.;0;0 Ft;0;0;70;189 735 Ft;2391;5 555 Ft;32632;2 255 Ft;13;17;23;34;38;41
2023;45;Vasárnap;2023.11.12.;1;1 883 128 190 Ft;0;0;47;361 230 Ft;1998;8 495 Ft;32578;2 865 Ft;2;9;15;26;38;43
2023;44;Vasárnap;2023.11.05.;0;0 Ft;0;0;38;425 065 Ft;1646;9 815 Ft;28874;3 075 Ft;2;5;8;29;36;40
2023;43;Vasárnap;2023.10.29.;0;0 Ft;0;0;24;639 990 Ft;1182;12 995 Ft;24469;3 450 Ft;1;5;28;42;43;44
2023;42;Vasárnap;2023.10.22.;0;0 Ft;0;0;31;502 425 Ft;1596;9 760 Ft;30489;2 830 Ft;11;12;15;20;21;44
2023;41;Vasárnap;2023.10.15.;0;0 Ft;0;0;61;273 320 Ft;2523;6 610 Ft;38233;2 415 Ft;5;8;23;27;31;40
2023;40;Vasárnap;2023.10.08.;0;0 Ft;0;0;43;353 390 Ft;2051;7 410 Ft;31515;2 670 Ft;4;10;16;25;36;40
2023;39;Vasárnap;2023.10.01.;0;0 Ft;0;0;24;621 170 Ft;1861;8 010 Ft;33015;2 500 Ft;5;6;23;26;28;33
2023;38;Vasárnap;2023.09.24.;0;0 Ft;0;0;29;515 495 Ft;1588;9 415 Ft;29704;2 785 Ft;1;2;9;16;33;42
2023;37;Vasárnap;2023.09.17.;0;0 Ft;0;0;52;295 035 Ft;2386;6 430 Ft;36905;2 300 Ft;2;9;11;14;22;24
2023;36;Vasárnap;2023.09.10.;0;0 Ft;0;0;52;291 890 Ft;2598;5 840 Ft;39075;2 150 Ft;7;13;15;20;21;31
